"gencodeID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","EntrezID"
"ENSMUSG00000028048.11","Gba",1.06564393669319,4.48259243928209,2.73144463917162,0.0182449480925052,0.0762507854816396,-3.65525006525664,14466
"ENSMUSG00000047953.6","Gp5",-2.82656917476047,-1.11618136313067,-2.73119709525104,0.0182533062494534,0.07627153180322,-3.09425315502079,14729
"ENSMUSG00000078485.2","Plekhn1",2.20997316263982,0.596394394436533,2.73107982270068,0.0182572671969183,0.0762739000649093,-3.12466782737692,231002
"ENSMUSG00000029442.18","Wdr66",1.40091342771455,2.11246240041051,2.73063198269493,0.0182724010451844,0.0763229361128965,-3.35844742770483,269701
"ENSMUSG00000020537.9","Drg2",-1.0694062165843,4.55129665518163,-2.72976700460579,0.0183016662412294,0.0764309689226738,-3.63786467864684,13495
"ENSMUSG00000096401.2","Gm21811",2.85952957125833,2.32988791329184,2.72948871576369,0.0183110915316357,0.0764561220547969,-3.38298608179728,NA
"ENSMUSG00000051022.7","Hs3st1",-1.60512162782763,3.13557613487302,-2.72916269966025,0.018322139368536,0.0764880393627606,-3.45934660872815,15476
"ENSMUSG00000058298.7","Mcm9",1.14999639991238,2.55831297540087,2.72882042613302,0.0183337451955098,0.0765222737803672,-3.43586243725482,71567
"ENSMUSG00000033705.16","Stard9",3.08714477892041,4.70184864625144,2.72841207908734,0.018347600924076,0.0765578453630386,-3.69268151520518,668880
"ENSMUSG00000041629.7","Fam104a",-1.20532770606508,3.50035578700123,-2.728368468179,0.0183490813067518,0.0765578453630386,-3.52523699358519,28081
"ENSMUSG00000036634.15","Mag",2.36522971683156,4.79101816794439,2.7281625399571,0.0183560731795758,0.0765728005367416,-3.69774699127017,17136
"ENSMUSG00000031864.16","Ints10",-0.82028045227259,5.15278520331058,-2.72787792779869,0.0183657409269191,0.0765989105623098,-3.69337246416022,70885
"ENSMUSG00000004270.13","Lpcat3",1.11277709018706,2.932408896266,2.7277623538431,0.0183696681921757,0.0766010732259366,-3.48776413262255,14792
"ENSMUSG00000080849.1","Gm15702",-5.25563538659396,-2.3870489293245,-2.72740728101036,0.0183817389355629,0.0766371868942429,-3.04519062597684,NA
"ENSMUSG00000089308.1","Gm24837",3.59961998306341,-4.39174559629396,2.72688797699272,0.0183994068130786,0.076691797241741,-3.00291437226985,NA
"ENSMUSG00000022124.14","Fbxl3",-1.19486189266457,5.88106186769484,-2.72668752027259,0.0184062312717384,0.076691797241741,-3.75103666892134,50789
"ENSMUSG00000042032.13","Mat2b",-2.28507615071823,5.12753046144202,-2.72666853266389,0.0184068778256135,0.076691797241741,-3.67022407775272,108645
"ENSMUSG00000044155.11","Lsm8",-3.41326978373064,2.63840370737061,-2.72662123321647,0.0184084885333727,0.076691797241741,-3.41574946116289,76522
"ENSMUSG00000104699.1","Rps4x-ps",3.43503727923628,-1.99214749328644,2.72642455564083,0.0184151875661435,0.0766983519629272,-2.99442885664103,NA
"ENSMUSG00000003271.17","Sult2b1",-2.61086942187619,1.36139741243048,-2.7263746435777,0.01841688800249,0.0766983519629272,-3.26230316532802,54200
"ENSMUSG00000001120.15","Pcbp3",-1.41209134681718,5.19830898304531,-2.72602056992625,0.0184289552542821,0.0767265157730857,-3.69531091839158,59093
"ENSMUSG00000040680.8","Kremen2",-3.016661632905,-1.45235271266363,-2.72597586637171,0.0184304793584513,0.0767265157730857,-3.04995019086779,73016
"ENSMUSG00000063895.6","Nupl1",-1.29670439422854,5.24892902472155,-2.72552632895622,0.0184458126031736,0.0767761253599774,-3.7020961564838,71844
"ENSMUSG00000099016.1","Gm27227",4.32395693057054,-1.81553796643325,2.72533800751829,0.0184522397826683,0.0767886541474299,-3.00185984817862,NA
"ENSMUSG00000074461.2","Gm10699",-1.79187555587378,2.90800377482357,-2.72514740650705,0.0184587470078503,0.0768015113424201,-3.46917850844967,NA
"ENSMUSG00000025537.12","Phkg1",1.64043582559245,2.11069162947539,2.72492798711035,0.018466240908403,0.0768184682883438,-3.38179827009007,18682
"ENSMUSG00000024695.15","Zfp91",-0.841029354159056,7.03459567498079,-2.72456661433257,0.0184785895220153,0.0768556105383543,-3.82509059989976,109910
"ENSMUSG00000097000.2","Gm17435",2.42497518707754,-0.209598463070039,2.72436763623793,0.0184853923546931,0.0768696774601524,-3.05194661906869,NA
"ENSMUSG00000046792.8","Zfp787",-1.16999427018991,2.52636932487427,-2.72409772649904,0.0184946242025056,0.0768836147522592,-3.42807121159954,67109
"ENSMUSG00000000202.9","Btbd17",1.75433759969689,1.35201578496455,2.72406959765317,0.0184955865677605,0.0768836147522592,-3.25574483663794,72014
"ENSMUSG00000042369.8","Rbm45",-0.988389126330716,3.60546926298072,-2.72386995994542,0.01850241814106,0.0768977881386904,-3.5541951632438,241490
"ENSMUSG00000042447.13","Mios",-0.833892312451283,4.77028059023659,-2.72370541055902,0.0185080508659759,0.076897800518149,-3.67355338506265,252875
"ENSMUSG00000039043.5","Arpin",-0.896103385048582,3.92666407654882,-2.7235892915224,0.0185120267779835,0.076897800518149,-3.59326856547791,70420
"ENSMUSG00000015095.12","Fbxw5",-1.3427993454516,5.3822218994086,-2.72357001359585,0.0185126869349941,0.076897800518149,-3.71447438631736,30839
"ENSMUSG00000078484.3",NA,0.886068261357937,3.6811342589256,2.7233033460488,0.0185218211291883,0.0769116084519107,-3.58739039031667,NA
"ENSMUSG00000042353.9","Frem3",2.90183479474896,-0.093167232398259,2.7232731353849,0.0185228562184826,0.0769116084519107,-3.05885487314334,333315
"ENSMUSG00000041556.8","Fbxo2",-2.98386995553561,3.62791436036976,-2.72310884809496,0.0185284860899257,0.0769207721065603,-3.53580416069302,230904
"ENSMUSG00000062961.6","Ccdc177",-0.944377632256282,4.32806091000976,-2.72287599314165,0.0185364685571325,0.0769323988430812,-3.63110595122078,380768
"ENSMUSG00000098188.1","Sowahc",0.891831959750445,3.52912353609924,2.72268326580789,0.018543077977491,0.0769323988430812,-3.57010990044117,268301
"ENSMUSG00000041301.15","Cftr",2.99808964436631,-0.574457095114183,2.72267345606628,0.0185434144563384,0.0769323988430812,-3.02793719803804,12638
"ENSMUSG00000037594.10","BC022687",-2.45694218691828,1.94238138803637,-2.72262779821242,0.0185449806217947,0.0769323988430812,-3.34412250390982,217887
"ENSMUSG00000030209.14","Grin2b",-1.10293375419959,9.79306447567004,-2.72250748574555,0.018549108229846,0.0769353193320595,-3.9260399769408,14812
"ENSMUSG00000039740.6","Alg2",0.869228860862375,7.73606152945754,2.72164164720563,0.0185788396029249,0.0770444147549233,-3.87732136085236,56737
"ENSMUSG00000040410.14","Fbxl4",0.931083561583204,3.75026462274859,2.7214285049845,0.0185861657292616,0.0770496977722939,-3.59806713542116,269514
"ENSMUSG00000020696.18","Rffl",1.32291321914639,2.41956945352517,2.72140508282749,0.0185869709693666,0.0770496977722939,-3.43075274764389,67338
"ENSMUSG00000096775.1","Gm5796",3.82819498160868,-2.29182968443218,2.72112274245622,0.0185966803709998,0.0770757287526943,-3.00519887471571,545007
"ENSMUSG00000004018.9","Fancl",-2.47479859969193,1.73443259040052,-2.7208536703111,0.0186059381408772,0.0770977535465295,-3.29537212967028,67030
"ENSMUSG00000023341.14","Mx2",4.1868472937663,-0.0381207256391438,2.72067556448171,0.0186120685955475,0.0770977535465295,-3.06380527688327,17858
"ENSMUSG00000029500.16","Pgam5",-1.72328673618952,2.0465698735798,-2.72051827051082,0.0186174843543811,0.0770977535465295,-3.36254891961181,72542
"ENSMUSG00000084146.1","Gm12104",4.10255056961918,-2.72167327662573,2.72049136963423,0.0186184107287718,0.0770977535465295,-3.00789459338168,NA
"ENSMUSG00000077391.1","Gm24336",4.11671970094809,-2.4039228259765,2.72046994212591,0.0186191486515226,0.0770977535465295,-3.00523164939167,NA
"ENSMUSG00000070047.13","Fat1",2.84745195656327,6.52824509688746,2.72006409802999,0.0186331305936522,0.0771335221989671,-3.8319582498115,14107
"ENSMUSG00000040146.8","Rgl3",2.93249986978242,-0.395704944359663,2.72001010926227,0.0186349913674513,0.0771335221989671,-3.04957756259084,71746
"ENSMUSG00000074916.5","Chst14",3.26420645173607,-1.58048084742472,2.71992038846382,0.0186380840842111,0.0771335221989671,-3.01096074577498,72136
"ENSMUSG00000035873.7","Pawr",-2.16072608725415,0.184256744048312,-2.7196972301582,0.0186457786452124,0.0771511577453902,-3.14889375781316,114774
"ENSMUSG00000025144.17","Cenpx",-2.60614257004406,0.758851551634194,-2.71952514116905,0.0186517144584356,0.0771615109186239,-3.20075515100325,20892
"ENSMUSG00000031231.4","Cox7b",-2.05483553992879,5.64913813722243,-2.7190689324858,0.0186674593342172,0.0772105151017781,-3.73521130903505,66142
"ENSMUSG00000022096.14","Hr",-0.84028846265541,4.55172423606391,-2.71898285324776,0.0186704316065798,0.0772105151017781,-3.65719477356336,15460
"ENSMUSG00000036880.9","Acaa2",0.991296395238465,3.02292660062128,2.7188812339746,0.0186739410683767,0.0772108194459173,-3.51507595967817,52538
"ENSMUSG00000048481.15","Mypop",-1.52134873601159,2.49789402350028,-2.7179094728622,0.0187075340517863,0.0773354866099598,-3.42649511052984,232934
"ENSMUSG00000031070.15","Mrgprf",3.06510943628214,-3.14787356753068,2.71778984516721,0.0187116735949534,0.0773362118731165,-3.00932544495105,211577
"ENSMUSG00000092805.2","Gm26461",4.95458419123405,-1.51845430884924,2.71770551128294,0.0187145923890178,0.0773362118731165,-3.02724329164456,NA
"ENSMUSG00000072964.14","Bhlhb9",-0.945177075917605,5.50628532015798,-2.71721440094217,0.018731598618557,0.0773922566935489,-3.74468529710311,70237
"ENSMUSG00000102719.1","Gm37760",4.66891644504394,-0.887907276494317,2.71682072587653,0.0187452418357084,0.0774343887007425,-3.03072546968903,NA
"ENSMUSG00000010051.15","Hyal1",3.32209594350745,0.56602728203398,2.71638884898046,0.0187602202330577,0.077453327920622,-3.1338736268866,15586
"ENSMUSG00000099924.1","Gm28320",4.04866779584786,-0.582341301806608,2.71637296775605,0.0187607712518664,0.077453327920622,-3.03711686794438,NA
"ENSMUSG00000023991.16","Foxp4",-2.68250619129977,4.26257436892725,-2.71632788625125,0.018762335497509,0.077453327920622,-3.61755005011217,74123
"ENSMUSG00000024299.16","Adamts10",2.75850198570742,2.17907364283787,2.71629106390011,0.018763613260941,0.077453327920622,-3.39787391049876,224697
"ENSMUSG00000024516.12","Sec11c",1.09798398331127,4.14863062343073,2.71573702407524,0.0187828492093175,0.077518491723009,-3.65275259972352,66286
"ENSMUSG00000086021.1","Gm15767",2.76758744266102,-3.86148286773353,2.7156298281049,0.0187865732339729,0.0775196242588761,-3.01655862784411,NA
"ENSMUSG00000090093.8","Gm14399",3.13377332012512,2.00815891375974,2.71549153949405,0.0187913785015602,0.077525217126319,-3.34805482176823,665001
"ENSMUSG00000048058.17","Ldlrad3",1.21219453439391,2.74026699616588,2.71484347511326,0.0188139136429528,0.0776039404156452,-3.48544237114099,241576
"ENSMUSG00000044177.4","Wfikkn2",3.11948599557465,-1.32162027610369,2.71453986394585,0.0188244802648375,0.0776332759242847,-3.01937498258202,278507
"ENSMUSG00000053334.6","Ficd",0.942900099896169,3.27680694893142,2.71442806037555,0.0188283728520378,0.0776350816020172,-3.55517353692601,231630
"ENSMUSG00000094825.8","Gm3194",3.52881943265848,-3.99244401240498,2.71405269067538,0.0188414476361235,0.0776747406492328,-3.02092794858365,101055754
"ENSMUSG00000030587.5","2200002D01Rik",2.38392725184324,-4.05944088460191,2.71389234335044,0.0188470355388989,0.0776835257942289,-3.01955713285173,72275
"ENSMUSG00000031712.9","Il15",3.12917774470394,-0.592768724261697,2.71353264215319,0.0188595766099368,0.0777209619619476,-3.04258833580625,16168
"ENSMUSG00000054822.5","1700041G16Rik",3.2931645120522,-2.13064424595271,2.71342323069486,0.0188633928968497,0.0777224358595539,-3.01442317516894,NA
"ENSMUSG00000030612.6","Mrpl46",-2.02281641254728,3.22810185556045,-2.71330752886467,0.0188674294199482,0.07772481648489,-3.52516688726689,67308
"ENSMUSG00000035759.3","Bbs10",1.25896365550406,2.62900942447576,2.7128550758436,0.0188832224456107,0.0777756185479772,-3.47265130204134,71769
"ENSMUSG00000098563.1","Mir6402",3.57457076297453,-4.18066122403147,2.71263618707021,0.0188908675028328,0.0777928485474909,-3.02378957436565,NA
"ENSMUSG00000098000.1","Gm27026",3.05536910071502,-4.05944088460191,2.71191407672236,0.0189161100313996,0.077882525581827,-3.02342609179213,NA
"ENSMUSG00000107690.1","Gm44044",2.89508486866621,-3.86302587487932,2.71174451169827,0.0189220422620756,0.0778867778246989,-3.02271901983316,NA
"ENSMUSG00000079388.9","2610042L04Rik",2.97901604014649,-1.3166466002145,2.71168642882917,0.0189240747117682,0.0778867778246989,-3.02221984372775,554327
"ENSMUSG00000104406.1","Gm38014",4.44666017346825,-1.22466042266571,2.71016831673506,0.018977273136433,0.0780807887228716,-3.03122038845247,NA
"ENSMUSG00000035437.15","Rabgap1",-0.700276271339773,7.28205853143106,-2.70996475269634,0.0189844177110468,0.0780807887228716,-3.86686668917404,227800
"ENSMUSG00000020868.15","Xylt2",1.66067244397569,3.54081837657767,2.70992507272882,0.0189858106842575,0.0780807887228716,-3.59877901320588,217119
"ENSMUSG00000088086.1","Gm25341",3.13984824132253,-4.14424868497841,2.7097896126156,0.0189905667967077,0.0780807887228716,-3.02731423862428,NA
"ENSMUSG00000102306.1","Gm38193",4.16560942999827,-2.73931211998715,2.70975576895769,0.0189917552575881,0.0780807887228716,-3.02426859078037,NA
"ENSMUSG00000024968.13","Rcor2",-2.54248108096995,1.95425089859634,-2.70974706730816,0.0189920608383418,0.0780807887228716,-3.35997715476366,104383
"ENSMUSG00000046167.5","Gldn",1.95262076191762,1.10194831692064,2.70961301468553,0.0189967690518331,0.078085859545051,-3.2481053825736,235379
"ENSMUSG00000026427.16","Eif2d",-0.826689156334609,4.00719872037813,-2.70946226711846,0.0190020649997646,0.0780933439419732,-3.62235998366615,16865
"ENSMUSG00000102372.1","A430050A11Rik",3.80300385930563,-3.16193917431949,2.70889559209731,0.0190219859946183,0.0781609195960984,-3.02174610333542,NA
"ENSMUSG00000037020.16","Wdr62",2.3436423716593,-0.405047256763455,2.70879419097773,0.0190255528353477,0.0781612839700063,-3.06768564209245,233064
"ENSMUSG00000018160.15","Med1",-0.989186524757447,6.54264265673918,-2.70866039759918,0.0190302600991521,0.078166332470873,-3.82419353251078,19014
"ENSMUSG00000065568.1","Mir344",2.88827286657149,-4.32474872409703,2.70838072425264,0.0190401035731993,0.0781895859582878,-3.03032019898071,NA
"ENSMUSG00000024446.13","Rpp21",-2.32394463629296,2.01652313171819,-2.70823648339231,0.0190451822800893,0.0781895859582878,-3.36897068832687,67676
"ENSMUSG00000039452.5","Snx22",2.7458102206047,1.18242715209677,2.70820305085379,0.0190463596268987,0.0781895859582878,-3.26327814052971,382083
"ENSMUSG00000063334.16","Krr1",-1.62567595859749,5.15937748640528,-2.70793231409004,0.019055896422983,0.0782144482953925,-3.72287463934452,52705
"ENSMUSG00000031075.18","Ano1",4.1133261178378,-0.579429096636882,2.70777259276891,0.0190615248658277,0.0782232627437692,-3.05426636197946,101772
"ENSMUSG00000015468.14","Notch4",2.59151227487181,1.05012490888723,2.70724084070862,0.0190802751480074,0.0782767741250001,-3.24377578759733,18132
"ENSMUSG00000093465.1","Gm20682",3.92814273137405,-1.76769331360394,2.70720523844693,0.0190815311791007,0.0782767741250001,-3.02975857507457,NA
"ENSMUSG00000065047.1","Gm24045",3.56488484282835,-3.12913660888479,2.70699411341033,0.0190889812436593,0.078290500749685,-3.02595680229666,NA
"ENSMUSG00000051295.7","9630028B13Rik",3.14081674571247,-1.90600233374706,2.70691297577659,0.0190918451454376,0.078290500749685,-3.02678955940802,NA
"ENSMUSG00000081206.1","Gm11935",3.7071656527026,-3.49457990949623,2.70669442302996,0.0190995614697189,0.0782975996293891,-3.02830383100333,NA
"ENSMUSG00000020806.15","Rhbdf2",3.51552659238451,-0.924907304643455,2.70666657997693,0.0191005447298109,0.0782975996293891,-3.04211339185855,217344
"ENSMUSG00000031788.14","Kifc3",1.0952301812781,3.85969961505532,2.7063941613812,0.0191101676515403,0.0783227589760012,-3.63984937237009,16582
"ENSMUSG00000069792.5","Wfdc17",2.86585615962212,-4.31465496842533,2.70613613808426,0.0191192864729659,0.0783458434756546,-3.03354597173209,100034251
"ENSMUSG00000055917.14","Zfp277",-1.00461589915562,3.35588823448297,-2.70586215403306,0.0191289740523773,0.0783610435924344,-3.56003801936185,246196
"ENSMUSG00000108753.1","Gm45094",2.11215353347001,0.010308505876011,2.70583399526133,0.0191299699692104,0.0783610435924344,-3.09988327693529,NA
"ENSMUSG00000026566.15","Mpzl1",1.55304533583152,3.33737782374523,2.70551863969089,0.0191411269221059,0.0783871058430954,-3.57944279190711,68481
"ENSMUSG00000102723.1","Gm37936",3.61826810022004,-3.12159710898862,2.70540928941589,0.0191449971163644,0.0783871058430954,-3.02684225328133,NA
"ENSMUSG00000038526.14","Car14",2.10807504055615,0.846190247645479,2.7053495693867,0.0191471110906134,0.0783871058430954,-3.2002824986223,23831
"ENSMUSG00000038205.12","Prkab2",-1.51176274496477,5.16148253270447,-2.70525991000108,0.0191502852918562,0.0783871058430954,-3.72504658854374,108097
"ENSMUSG00000021218.9","Gdi2",-0.645460227344217,7.69616655520116,-2.70515192921208,0.0191541088110871,0.0783884780919231,-3.8953439646206,14569
"ENSMUSG00000058997.7","Vwa8",1.54089374923088,5.87624614457907,2.70452214628426,0.0191764239274963,0.0784560076307273,-3.81796722301551,219189
"ENSMUSG00000019814.4","Ltv1",-1.83751739677846,3.41078679859786,-2.70433369538189,0.0191831062852512,0.0784560076307273,-3.56025132925625,353258
"ENSMUSG00000019487.10","Trip10",-1.40933254071454,1.08812473801605,-2.70433360494224,0.019183109492738,0.0784560076307273,-3.27726847300716,106628
"ENSMUSG00000018209.15","Stk4",-0.96185038822317,5.52159545969627,-2.70429229380716,0.019184574667624,0.0784560076307273,-3.76587499328519,58231
"ENSMUSG00000028191.11","Bcl10",-2.10975619446545,2.84342002653502,-2.70306423818477,0.0192281802313252,0.0786200265935846,-3.49532100514201,12042
"ENSMUSG00000107312.1","Gm43229",2.6359715328416,-3.73722992858156,2.70240371514476,0.0192516742753485,0.0786956606263629,-3.03616054899222,NA
"ENSMUSG00000059049.14","Frem1",3.29239404565615,1.56852442771339,2.70230998243831,0.0192550105274334,0.0786956606263629,-3.30243213753111,329872
"ENSMUSG00000093697.1","Gm20686",3.26774678680546,-3.88251246283412,2.70224892819298,0.0192571839526686,0.0786956606263629,-3.03799451933843,NA
"ENSMUSG00000030303.15","Far2",-0.980567006243059,5.12934332264437,-2.70204476016869,0.0192644537335565,0.0787110553273603,-3.72703655416601,330450
"ENSMUSG00000084739.1","Gm22067",3.96302917520133,-2.38461754947962,2.70183468524818,0.0192719366589424,0.0787257142616779,-3.03282621504029,NA
"ENSMUSG00000026544.6","Dusp23",-2.55270619254417,0.50903912166462,-2.70174735986882,0.0192750480539227,0.0787257142616779,-3.20647831811273,68440
"ENSMUSG00000037949.7","Ano10",1.69614036232828,3.57654755838006,2.70147987828978,0.0192845814728991,0.0787503388804267,-3.62069004004067,102566
